=>>averaged: min = : min = 0, max = 3366, maxp = (2111,1114), minmaxdif = 3366
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 2080, maxp = (2062,1063), minmaxdif = 2080
orig32 medianBlur: min = 0, max = 2002, maxp = (2062,1062), minmaxdif = 2002
=>>averaged: min = : min = 0, max = 3366, maxp = (2111,1114), minmaxdif = 3366
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2275, maxp = (2016,1057), minmaxdif = 2275
orig32 medianBlur: min = 0, max = 2231, maxp = (2034,1076), minmaxdif = 2231
=>>averaged: min = : min = 0, max = 3366, maxp = (2111,1114), minmaxdif = 3366
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 3643, maxp = (1992,1066), minmaxdif = 3643
orig32 medianBlur: min = 0, max = 3464, maxp = (1991,1067), minmaxdif = 3464
=>>averaged: min = : min = 0, max = 3533, maxp = (1990,1069), minmaxdif = 3533
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 3238, maxp = (2019,1021), minmaxdif = 3238
orig32 medianBlur: min = 0, max = 3175, maxp = (2018,1021), minmaxdif = 3175
=>>averaged: min = : min = 0, max = 3585, maxp = (1990,1069), minmaxdif = 3585
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2278, maxp = (1287,996), minmaxdif = 2278
orig32 medianBlur: min = 0, max = 2180, maxp = (1287,995), minmaxdif = 2180
=>>averaged: min = : min = 0, max = 3585, maxp = (1990,1069), minmaxdif = 3585
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2452, maxp = (1309,947), minmaxdif = 2452
orig32 medianBlur: min = 0, max = 2373, maxp = (1309,947), minmaxdif = 2373
=>>averaged: min = : min = 0, max = 3585, maxp = (1990,1069), minmaxdif = 3585
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 1779, maxp = (1277,901), minmaxdif = 1779
orig32 medianBlur: min = 0, max = 1730, maxp = (1277,902), minmaxdif = 1730
=>>averaged: min = : min = 0, max = 3585, maxp = (1990,1069), minmaxdif = 3585
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 1887, maxp = (1297,948), minmaxdif = 1887
orig32 medianBlur: min = 0, max = 1813, maxp = (1297,948), minmaxdif = 1813
=>>averaged: min = : min = 0, max = 3585, maxp = (1990,1069), minmaxdif = 3585
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 1959, maxp = (1286,963), minmaxdif = 1959
orig32 medianBlur: min = 0, max = 1891, maxp = (1286,963), minmaxdif = 1891
=>>averaged: min = : min = 0, max = 3585, maxp = (1990,1069), minmaxdif = 3585
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 1905, maxp = (1273,981), minmaxdif = 1905
orig32 medianBlur: min = 0, max = 1832, maxp = (1272,981), minmaxdif = 1832
=>>averaged: min = : min = 0, max = 3585, maxp = (1990,1069), minmaxdif = 3585
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 1919, maxp = (1246,999), minmaxdif = 1919
orig32 medianBlur: min = 0, max = 1856, maxp = (1251,999), minmaxdif = 1856
=>>averaged: min = : min = 0, max = 3585, maxp = (1990,1069), minmaxdif = 3585
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 2821, maxp = (1189,985), minmaxdif = 2821
orig32 medianBlur: min = 0, max = 2752, maxp = (1189,985), minmaxdif = 2752
=>>averaged: min = : min = 0, max = 3585, maxp = (1990,1069), minmaxdif = 3585
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2245, maxp = (1217,948), minmaxdif = 2245
orig32 medianBlur: min = 0, max = 2161, maxp = (1217,948), minmaxdif = 2161
=>>averaged: min = : min = 0, max = 3585, maxp = (1990,1069), minmaxdif = 3585
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 2099, maxp = (1231,929), minmaxdif = 2099
orig32 medianBlur: min = 0, max = 2026, maxp = (1218,929), minmaxdif = 2026
=>>averaged: min = : min = 0, max = 3585, maxp = (1990,1069), minmaxdif = 3585
orig: min = 22, max = 4094, maxp = (740,64), minmaxdif = 4072
orig32 thresholded: min = 0, max = 2095, maxp = (1203,880), minmaxdif = 2095
orig32 medianBlur: min = 0, max = 2068, maxp = (1206,880), minmaxdif = 2068
=>>averaged: min = : min = 0, max = 3585, maxp = (1990,1069), minmaxdif = 3585
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2550, maxp = (1268,876), minmaxdif = 2550
orig32 medianBlur: min = 0, max = 2447, maxp = (1268,876), minmaxdif = 2447
=>>averaged: min = : min = 0, max = 3585, maxp = (1990,1069), minmaxdif = 3585
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 2213, maxp = (1162,850), minmaxdif = 2213
orig32 medianBlur: min = 0, max = 2182, maxp = (1161,851), minmaxdif = 2182
=>>averaged: min = : min = 0, max = 3585, maxp = (1990,1069), minmaxdif = 3585
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 2591, maxp = (1164,811), minmaxdif = 2591
orig32 medianBlur: min = 0, max = 2471, maxp = (1164,810), minmaxdif = 2471
=>>averaged: min = : min = 0, max = 3585, maxp = (1990,1069), minmaxdif = 3585
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 1907, maxp = (1153,821), minmaxdif = 1907
orig32 medianBlur: min = 0, max = 1832, maxp = (1152,821), minmaxdif = 1832
=>>averaged: min = : min = 0, max = 3585, maxp = (1990,1069), minmaxdif = 3585
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 1897, maxp = (1091,818), minmaxdif = 1897
orig32 medianBlur: min = 0, max = 1725, maxp = (1137,842), minmaxdif = 1725
=>>averaged: min = : min = 0, max = 3585, maxp = (1990,1069), minmaxdif = 3585
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 3523, maxp = (1583,898), minmaxdif = 3523
orig32 medianBlur: min = 0, max = 3430, maxp = (1583,898), minmaxdif = 3430
=>>averaged: min = : min = 0, max = 3585, maxp = (1990,1069), minmaxdif = 3585
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2729, maxp = (1613,878), minmaxdif = 2729
orig32 medianBlur: min = 0, max = 2664, maxp = (1615,880), minmaxdif = 2664
=>>averaged: min = : min = 0, max = 3585, maxp = (1990,1069), minmaxdif = 3585
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 3154, maxp = (1640,869), minmaxdif = 3154
orig32 medianBlur: min = 0, max = 3077, maxp = (1639,869), minmaxdif = 3077
=>>averaged: min = : min = 0, max = 3585, maxp = (1990,1069), minmaxdif = 3585
orig: min = 19, max = 4094, maxp = (740,64), minmaxdif = 4075
orig32 thresholded: min = 0, max = 3794, maxp = (1634,840), minmaxdif = 3794
orig32 medianBlur: min = 0, max = 3706, maxp = (1634,840), minmaxdif = 3706
=>>averaged: min = : min = 0, max = 3757, maxp = (1634,841), minmaxdif = 3757
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 2385, maxp = (1612,791), minmaxdif = 2385
orig32 medianBlur: min = 0, max = 2318, maxp = (1611,791), minmaxdif = 2318
=>>averaged: min = : min = 0, max = 3782, maxp = (1635,840), minmaxdif = 3782
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2391, maxp = (1610,814), minmaxdif = 2391
orig32 medianBlur: min = 0, max = 2354, maxp = (1606,816), minmaxdif = 2354
=>>averaged: min = : min = 0, max = 3848, maxp = (1635,840), minmaxdif = 3848
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 2474, maxp = (1585,817), minmaxdif = 2474
orig32 medianBlur: min = 0, max = 2404, maxp = (1584,816), minmaxdif = 2404
=>>averaged: min = : min = 0, max = 3954, maxp = (1635,840), minmaxdif = 3954
orig: min = 22, max = 4094, maxp = (740,64), minmaxdif = 4072
orig32 thresholded: min = 0, max = 2461, maxp = (1604,853), minmaxdif = 2461
orig32 medianBlur: min = 0, max = 2377, maxp = (1608,848), minmaxdif = 2377
=>>averaged: min = : min = 0, max = 3997, maxp = (1635,840), minmaxdif = 3997
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2435, maxp = (1596,865), minmaxdif = 2435
orig32 medianBlur: min = 0, max = 2356, maxp = (1591,866), minmaxdif = 2356
=>>averaged: min = : min = 0, max = 3997, maxp = (1635,840), minmaxdif = 3997
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 2377, maxp = (1588,875), minmaxdif = 2377
orig32 medianBlur: min = 0, max = 2309, maxp = (1589,875), minmaxdif = 2309
=>>averaged: min = : min = 0, max = 3997, maxp = (1635,840), minmaxdif = 3997
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2570, maxp = (1565,883), minmaxdif = 2570
orig32 medianBlur: min = 0, max = 2501, maxp = (1562,880), minmaxdif = 2501
=>>averaged: min = : min = 0, max = 3997, maxp = (1635,840), minmaxdif = 3997
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2802, maxp = (1557,900), minmaxdif = 2802
orig32 medianBlur: min = 0, max = 2704, maxp = (1558,899), minmaxdif = 2704
=>>averaged: min = : min = 0, max = 3997, maxp = (1635,840), minmaxdif = 3997
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 3871, maxp = (1516,866), minmaxdif = 3871
orig32 medianBlur: min = 0, max = 3772, maxp = (1518,863), minmaxdif = 3772
=>>averaged: min = : min = 0, max = 4339, maxp = (1517,867), minmaxdif = 4339
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 3102, maxp = (1529,844), minmaxdif = 3102
orig32 medianBlur: min = 0, max = 2989, maxp = (1529,844), minmaxdif = 2989
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 2809, maxp = (1548,820), minmaxdif = 2809
orig32 medianBlur: min = 0, max = 2761, maxp = (1549,819), minmaxdif = 2761
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 3231, maxp = (1539,784), minmaxdif = 3231
orig32 medianBlur: min = 0, max = 3174, maxp = (1538,783), minmaxdif = 3174
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 3896, maxp = (1574,781), minmaxdif = 3896
orig32 medianBlur: min = 0, max = 3805, maxp = (1574,781), minmaxdif = 3805
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2988, maxp = (1468,747), minmaxdif = 2988
orig32 medianBlur: min = 0, max = 2938, maxp = (1468,746), minmaxdif = 2938
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 3235, maxp = (1500,727), minmaxdif = 3235
orig32 medianBlur: min = 0, max = 3140, maxp = (1499,726), minmaxdif = 3140
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 3866, maxp = (1484,703), minmaxdif = 3866
orig32 medianBlur: min = 0, max = 3703, maxp = (1484,703), minmaxdif = 3703
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 17, max = 4094, maxp = (740,64), minmaxdif = 4077
orig32 thresholded: min = 0, max = 2765, maxp = (1465,722), minmaxdif = 2765
orig32 medianBlur: min = 0, max = 2674, maxp = (1464,723), minmaxdif = 2674
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 3173, maxp = (1422,726), minmaxdif = 3173
orig32 medianBlur: min = 0, max = 3030, maxp = (1421,726), minmaxdif = 3030
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 3376, maxp = (1436,755), minmaxdif = 3376
orig32 medianBlur: min = 0, max = 3267, maxp = (1436,755), minmaxdif = 3267
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 2611, maxp = (1302,754), minmaxdif = 2611
orig32 medianBlur: min = 0, max = 2551, maxp = (1302,754), minmaxdif = 2551
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 1725, maxp = (1296,716), minmaxdif = 1725
orig32 medianBlur: min = 0, max = 1640, maxp = (1266,691), minmaxdif = 1640
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 1850, maxp = (1297,740), minmaxdif = 1850
orig32 medianBlur: min = 0, max = 1785, maxp = (1296,740), minmaxdif = 1785
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 1892, maxp = (1242,725), minmaxdif = 1892
orig32 medianBlur: min = 0, max = 1857, maxp = (1242,725), minmaxdif = 1857
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 1857, maxp = (1264,780), minmaxdif = 1857
orig32 medianBlur: min = 0, max = 1821, maxp = (1264,780), minmaxdif = 1821
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 19, max = 4094, maxp = (740,64), minmaxdif = 4075
orig32 thresholded: min = 0, max = 2204, maxp = (1236,786), minmaxdif = 2204
orig32 medianBlur: min = 0, max = 2084, maxp = (1235,785), minmaxdif = 2084
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 3186, maxp = (1184,784), minmaxdif = 3186
orig32 medianBlur: min = 0, max = 3136, maxp = (1183,782), minmaxdif = 3136
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 2192, maxp = (1204,752), minmaxdif = 2192
orig32 medianBlur: min = 0, max = 2141, maxp = (1204,753), minmaxdif = 2141
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2103, maxp = (1225,728), minmaxdif = 2103
orig32 medianBlur: min = 0, max = 2045, maxp = (1225,727), minmaxdif = 2045
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2114, maxp = (1235,714), minmaxdif = 2114
orig32 medianBlur: min = 0, max = 2080, maxp = (1234,714), minmaxdif = 2080
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2218, maxp = (1228,667), minmaxdif = 2218
orig32 medianBlur: min = 0, max = 2156, maxp = (1245,670), minmaxdif = 2156
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 19, max = 4094, maxp = (740,64), minmaxdif = 4075
orig32 thresholded: min = 0, max = 2585, maxp = (1272,666), minmaxdif = 2585
orig32 medianBlur: min = 0, max = 2497, maxp = (1271,666), minmaxdif = 2497
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 19, max = 4094, maxp = (740,64), minmaxdif = 4075
orig32 thresholded: min = 0, max = 2555, maxp = (1164,620), minmaxdif = 2555
orig32 medianBlur: min = 0, max = 2501, maxp = (1164,620), minmaxdif = 2501
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 1798, maxp = (1125,596), minmaxdif = 1798
orig32 medianBlur: min = 0, max = 1773, maxp = (1126,597), minmaxdif = 1773
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 1914, maxp = (1105,601), minmaxdif = 1914
orig32 medianBlur: min = 0, max = 1844, maxp = (1104,601), minmaxdif = 1844
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 1965, maxp = (1086,624), minmaxdif = 1965
orig32 medianBlur: min = 0, max = 1902, maxp = (1086,625), minmaxdif = 1902
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2531, maxp = (1097,586), minmaxdif = 2531
orig32 medianBlur: min = 0, max = 2426, maxp = (1096,587), minmaxdif = 2426
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 2042, maxp = (577,489), minmaxdif = 2042
orig32 medianBlur: min = 0, max = 1985, maxp = (577,497), minmaxdif = 1985
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 2263, maxp = (573,451), minmaxdif = 2263
orig32 medianBlur: min = 0, max = 2192, maxp = (572,451), minmaxdif = 2192
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 1792, maxp = (567,425), minmaxdif = 1792
orig32 medianBlur: min = 0, max = 1728, maxp = (567,425), minmaxdif = 1728
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 19, max = 4094, maxp = (740,64), minmaxdif = 4075
orig32 thresholded: min = 0, max = 1829, maxp = (516,416), minmaxdif = 1829
orig32 medianBlur: min = 0, max = 1778, maxp = (516,417), minmaxdif = 1778
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 19, max = 4094, maxp = (740,64), minmaxdif = 4075
orig32 thresholded: min = 0, max = 1829, maxp = (507,438), minmaxdif = 1829
orig32 medianBlur: min = 0, max = 1769, maxp = (506,438), minmaxdif = 1769
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 1868, maxp = (484,454), minmaxdif = 1868
orig32 medianBlur: min = 0, max = 1782, maxp = (484,454), minmaxdif = 1782
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 1774, maxp = (476,472), minmaxdif = 1774
orig32 medianBlur: min = 0, max = 1700, maxp = (476,472), minmaxdif = 1700
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 2566, maxp = (448,487), minmaxdif = 2566
orig32 medianBlur: min = 0, max = 2458, maxp = (448,488), minmaxdif = 2458
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 2135, maxp = (454,476), minmaxdif = 2135
orig32 medianBlur: min = 0, max = 2029, maxp = (454,476), minmaxdif = 2029
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 1939, maxp = (486,434), minmaxdif = 1939
orig32 medianBlur: min = 0, max = 1884, maxp = (448,416), minmaxdif = 1884
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 22, max = 4094, maxp = (740,64), minmaxdif = 4072
orig32 thresholded: min = 0, max = 2155, maxp = (483,399), minmaxdif = 2155
orig32 medianBlur: min = 0, max = 2099, maxp = (484,400), minmaxdif = 2099
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 2249, maxp = (525,396), minmaxdif = 2249
orig32 medianBlur: min = 0, max = 2084, maxp = (524,396), minmaxdif = 2084
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 1508, maxp = (434,363), minmaxdif = 1508
orig32 medianBlur: min = 0, max = 1484, maxp = (434,363), minmaxdif = 1484
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 19, max = 4094, maxp = (740,64), minmaxdif = 4075
orig32 thresholded: min = 0, max = 985, maxp = (417,330), minmaxdif = 985
orig32 medianBlur: min = 0, max = 963, maxp = (418,329), minmaxdif = 963
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 924, maxp = (400,349), minmaxdif = 924
orig32 medianBlur: min = 0, max = 896, maxp = (400,349), minmaxdif = 896
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 2509, maxp = (1279,573), minmaxdif = 2509
orig32 medianBlur: min = 0, max = 2445, maxp = (1277,573), minmaxdif = 2445
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2606, maxp = (1294,553), minmaxdif = 2606
orig32 medianBlur: min = 0, max = 2585, maxp = (1295,557), minmaxdif = 2585
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2074, maxp = (1275,511), minmaxdif = 2074
orig32 medianBlur: min = 0, max = 1967, maxp = (1276,510), minmaxdif = 1967
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 1970, maxp = (1286,549), minmaxdif = 1970
orig32 medianBlur: min = 0, max = 1888, maxp = (1286,548), minmaxdif = 1888
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 17, max = 4094, maxp = (740,64), minmaxdif = 4077
orig32 thresholded: min = 0, max = 1967, maxp = (1238,540), minmaxdif = 1967
orig32 medianBlur: min = 0, max = 1908, maxp = (1239,538), minmaxdif = 1908
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 1979, maxp = (1229,559), minmaxdif = 1979
orig32 medianBlur: min = 0, max = 1944, maxp = (1228,558), minmaxdif = 1944
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2970, maxp = (1186,578), minmaxdif = 2970
orig32 medianBlur: min = 0, max = 2882, maxp = (1185,577), minmaxdif = 2882
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 19, max = 4094, maxp = (740,64), minmaxdif = 4075
orig32 thresholded: min = 0, max = 2632, maxp = (1193,564), minmaxdif = 2632
orig32 medianBlur: min = 0, max = 2584, maxp = (1194,563), minmaxdif = 2584
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 2303, maxp = (1212,539), minmaxdif = 2303
orig32 medianBlur: min = 0, max = 2254, maxp = (1213,539), minmaxdif = 2254
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2268, maxp = (1218,523), minmaxdif = 2268
orig32 medianBlur: min = 0, max = 2210, maxp = (1217,522), minmaxdif = 2210
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 2205, maxp = (1239,508), minmaxdif = 2205
orig32 medianBlur: min = 0, max = 2153, maxp = (1239,508), minmaxdif = 2153
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 2285, maxp = (1224,463), minmaxdif = 2285
orig32 medianBlur: min = 0, max = 2243, maxp = (1208,464), minmaxdif = 2243
=>>averaged: min = : min = 0, max = 4382, maxp = (1517,867), minmaxdif = 4382
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2819, maxp = (1256,461), minmaxdif = 2819
orig32 medianBlur: min = 0, max = 2698, maxp = (1257,461), minmaxdif = 2698
